id,game_id,player_id,team_id,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,evenStrengthSavePercentage
4734,2017020137,8474596,19,3600,0,0,0,25,23,3,0,20,0,22,3,W,92,100,90.90909091
4735,2017020708,8470140,25,3600,0,0,0,27,26,10,1,15,1,15,11,W,96.2962963,90.90909091,100
4736,2017020708,8473434,7,1828,0,0,0,13,10,0,0,10,0,13,0,,76.92307692,NA,76.92307692
4737,2017020708,8475215,7,1768,0,0,0,19,15,1,1,13,1,16,2,L,78.94736842,50,81.25
4738,2017020359,8477424,18,3844,1,0,0,36,33,5,0,28,0,30,6,L,91.66666667,83.33333333,93.33333333
4739,2017020359,8474152,12,3900,0,0,0,35,32,2,0,30,0,32,3,W,91.42857143,66.66666667,93.75
4740,2016020503,8475883,10,3600,0,0,0,38,38,9,1,28,1,28,9,W,100,100,100
4741,2016020503,8475717,21,1878,0,0,0,13,12,1,0,11,0,11,2,,92.30769231,50,100
4742,2016020503,8473575,21,1722,0,0,0,18,13,3,0,10,0,14,4,L,72.22222222,75,71.42857143
4743,2017020115,8477180,28,3533,0,0,0,22,18,0,1,17,1,21,0,L,81.81818182,NA,80.95238095
4744,2017020115,8471306,2,3600,0,0,0,31,28,5,0,23,0,25,6,W,90.32258065,83.33333333,92
4745,2015020711,8476914,29,3900,0,0,0,34,32,8,1,23,1,25,8,L,94.11764706,100,92
4746,2015020711,8475361,6,3894,0,0,0,33,31,3,1,27,1,29,3,W,93.93939394,100,93.10344828
4747,2016020068,8473575,21,3597,0,0,0,38,33,6,3,24,3,28,7,L,86.84210526,85.71428571,85.71428571
4748,2016020068,8466141,13,3583,0,0,0,28,26,0,2,24,2,25,1,W,92.85714286,0,96
4749,2016020675,8473503,13,3897,0,0,0,31,27,0,0,27,0,30,1,L,87.09677419,0,90
4750,2016020675,8475660,22,3897,0,0,0,31,28,4,0,24,0,26,5,W,90.32258065,80,92.30769231
4751,2017020980,8470657,17,3405,0,0,0,25,23,2,2,19,2,21,2,L,92,100,90.47619048
4752,2017020980,8475622,19,3570,0,0,2,36,35,3,0,32,0,33,3,W,97.22222222,100,96.96969697
4753,2015020698,8470645,16,3513,0,0,0,33,31,12,0,19,0,20,13,L,93.93939394,92.30769231,95
4754,2015020698,8471750,14,3600,0,0,0,18,17,4,1,12,1,13,4,W,94.44444444,100,92.30769231
4755,2015020400,8466141,13,3411,0,0,0,18,14,1,0,13,0,17,1,L,77.77777778,100,76.47058824
4756,2015020400,8471239,1,3600,0,0,0,36,34,3,0,31,0,33,3,W,94.44444444,100,93.93939394
4757,2017021044,8477225,17,3479,0,0,0,36,33,3,0,30,1,32,3,L,91.66666667,100,93.75
4758,2017021044,8475683,29,3600,0,0,0,24,22,1,1,20,1,22,1,W,91.66666667,100,90.90909091
4759,2017020964,8475831,15,2332,0,0,0,18,18,1,0,17,0,17,1,,100,100,100
4760,2017020964,8474651,15,1168,0,0,0,16,12,1,0,11,0,13,3,L,75,33.33333333,84.61538462
4761,2017020964,8475683,29,3600,0,0,0,26,25,3,0,22,0,22,4,W,96.15384615,75,100
4762,2015020264,8470657,17,3720,0,0,0,25,22,1,1,20,1,22,2,W,88,50,90.90909091
4763,2015020264,8467950,9,3724,0,0,0,37,33,5,0,28,0,32,5,L,89.18918919,100,87.5
4764,2015021047,8475681,8,3791,0,0,0,43,41,8,3,30,4,30,9,W,95.34883721,88.88888889,100
4765,2015021047,8475215,7,3794,0,0,2,22,19,6,0,13,0,15,7,L,86.36363636,85.71428571,86.66666667
4766,2016020921,8471734,26,3612,0,0,0,35,30,5,0,25,0,30,5,L,85.71428571,100,83.33333333
4767,2016020921,8471227,30,3612,0,0,0,30,26,2,0,24,0,28,2,W,86.66666667,100,85.71428571
4768,2017020043,8475852,17,3424,0,0,0,32,29,9,1,19,1,21,10,L,90.625,90,90.47619048
4769,2017020043,8471750,25,3600,0,0,0,25,23,5,1,17,1,18,6,W,92,83.33333333,94.44444444
4770,2016020012,8470320,12,3761,0,0,0,26,21,2,0,19,1,22,3,L,80.76923077,66.66666667,86.36363636
4771,2016020012,8476945,52,3745,0,0,0,27,23,3,1,19,1,21,5,W,85.18518519,60,90.47619048
4772,2015020932,8471219,13,445,0,0,0,4,3,0,0,3,0,4,0,,75,NA,75
4773,2015020932,8466141,13,3101,0,0,0,22,21,4,0,17,0,18,4,L,95.45454545,100,94.44444444
4774,2015020932,8471227,30,3600,0,0,0,18,17,1,0,16,0,16,2,W,94.44444444,50,100
4775,2016020951,8470147,10,3510,0,0,0,35,31,3,0,28,0,32,3,L,88.57142857,100,87.5
4776,2016020951,8473541,24,3571,0,0,0,39,37,5,0,32,0,33,6,W,94.87179487,83.33333333,96.96969697
4777,2017021005,8470147,10,1729,0,0,0,9,9,0,0,9,0,9,0,,100,NA,100
4778,2017021005,8475883,10,1870,0,0,0,25,20,1,0,19,0,22,3,L,80,33.33333333,86.36363636
4779,2017021005,8474651,15,3596,0,0,0,29,27,2,0,25,0,27,2,W,93.10344828,100,92.59259259
4780,2016021109,8470645,16,2699,0,0,0,25,21,7,1,13,1,16,8,L,84,87.5,81.25
4781,2016021109,8474152,16,901,0,0,0,6,3,0,0,3,0,6,0,,50,NA,50
4782,2016021109,8473503,13,3598,0,0,0,25,25,3,0,22,0,22,3,W,100,100,100
4783,2017020485,8470645,16,3600,0,0,0,28,27,1,1,25,1,25,2,W,96.42857143,50,100
4784,2017020485,8476945,52,3600,0,0,0,30,25,5,0,20,0,25,5,L,83.33333333,100,80
4785,2015020480,8471774,28,3463,0,0,0,35,31,5,1,25,1,29,5,L,88.57142857,100,86.20689655
4786,2015020480,8467950,9,3600,0,0,0,33,31,3,0,28,0,29,4,W,93.93939394,75,96.55172414
4787,2015020700,8475660,22,3506,0,0,0,35,32,6,1,25,1,28,6,L,91.42857143,100,89.28571429
4788,2015020700,8474550,25,3600,0,0,0,25,23,3,0,20,0,21,4,W,92,75,95.23809524
4789,2015021134,8473434,7,3428,0,0,0,28,26,6,0,20,0,21,7,L,92.85714286,85.71428571,95.23809524
4790,2015021134,8470657,17,3586,0,0,0,20,18,3,1,14,1,16,3,W,90,100,87.5
4791,2017020628,8477465,5,3600,0,0,0,31,31,7,1,23,1,23,7,W,100,100,100
4792,2017020628,8470860,2,3600,0,0,0,38,34,2,0,32,0,35,3,L,89.47368421,66.66666667,91.42857143
4793,2016020646,8471306,2,3233,0,0,0,43,36,0,0,36,0,43,0,L,83.72093023,NA,83.72093023
4794,2016020646,8475234,2,367,0,0,0,2,2,0,0,2,0,2,0,,100,NA,100
4795,2016020646,8470320,12,3600,0,0,0,32,28,0,0,28,0,32,0,W,87.5,NA,87.5
4796,2017021063,8474152,12,3504,0,0,0,21,17,1,0,16,0,19,2,L,80.95238095,50,84.21052632
4797,2017021063,8480382,3,3600,0,0,0,44,41,9,0,32,0,34,10,W,93.18181818,90,94.11764706
4798,2016020852,8470140,25,3497,0,0,0,26,23,1,1,21,1,23,2,L,88.46153846,50,91.30434783
4799,2016020852,8475311,30,3600,0,0,0,35,34,1,0,33,0,34,1,W,97.14285714,100,97.05882353
4800,2016020496,8476932,4,2400,0,0,0,14,12,2,0,10,0,11,3,,85.71428571,66.66666667,90.90909091
4801,2016020496,8473461,4,1200,0,0,0,8,6,1,0,5,0,6,2,L,75,50,83.33333333
4802,2016020496,8471239,1,3600,0,0,0,16,16,0,0,16,0,16,0,W,100,NA,100
4803,2016020335,8471239,1,3491,0,0,0,29,26,8,1,17,1,20,8,L,89.65517241,100,85
4804,2016020335,8476945,52,3600,0,0,0,25,23,6,2,15,2,17,6,W,92,100,88.23529412
4805,2017020556,8474596,19,3600,0,0,0,31,30,2,2,26,2,27,2,W,96.77419355,100,96.2962963
4806,2017020556,8474593,23,3522,0,0,0,33,31,5,0,26,0,28,5,L,93.93939394,100,92.85714286
4807,2015020436,8473523,26,3799,0,0,0,30,28,2,0,26,0,27,3,L,93.33333333,66.66666667,96.2962963
4808,2015020436,8476999,7,3791,0,0,0,21,20,0,0,20,0,21,0,W,95.23809524,NA,95.23809524
4809,2015021122,8466141,13,3600,0,0,0,35,33,4,1,28,1,28,6,W,94.28571429,66.66666667,100
4810,2015021122,8476883,14,3248,0,0,0,26,22,5,0,17,0,20,6,L,84.61538462,83.33333333,85
4811,2017020377,8476883,14,3517,0,0,0,36,33,4,0,29,0,32,4,L,91.66666667,100,90.625
4812,2017020377,8471695,6,3600,0,0,0,21,19,0,0,19,0,20,1,W,90.47619048,0,95
4813,2015020389,8470594,5,3535,0,0,0,36,32,3,0,29,0,32,4,L,88.88888889,75,90.625
4814,2015020389,8471734,26,3600,0,0,0,20,17,2,0,15,0,18,2,W,85,100,83.33333333
4815,2017020038,8469608,20,3600,0,0,0,43,43,10,1,32,1,32,10,W,100,100,100
4816,2017020038,8476434,24,3381,0,0,0,29,27,4,1,22,1,23,5,L,93.10344828,80,95.65217391
4817,2015020978,8471219,13,3598,0,0,0,26,21,2,1,18,2,21,3,L,80.76923077,66.66666667,85.71428571
4818,2015020978,8475839,53,3600,0,0,0,33,32,6,0,26,0,27,6,W,96.96969697,100,96.2962963
4819,2016021131,8473499,13,1657,0,0,0,11,10,2,2,6,3,6,2,L,90.90909091,100,100
4820,2016021131,8473503,13,1867,0,0,0,14,12,0,0,12,0,14,0,,85.71428571,NA,85.71428571
4821,2016021131,8470147,10,3570,0,0,0,27,25,6,2,17,2,18,7,W,92.59259259,85.71428571,94.44444444
4822,2015020589,8466141,13,3600,0,0,0,32,31,6,0,25,0,25,7,W,96.875,85.71428571,100
4823,2015020589,8476999,7,3551,0,0,0,26,22,0,0,22,0,26,0,L,84.61538462,NA,84.61538462
4824,2015020775,8474651,15,3900,0,0,0,24,22,0,0,22,0,23,1,W,91.66666667,0,95.65217391
4825,2015020775,8471239,1,3900,0,0,0,29,27,1,0,26,0,28,1,L,93.10344828,100,92.85714286
4826,2015020921,8475839,53,3476,0,0,0,33,29,4,0,25,0,28,5,L,87.87878788,80,89.28571429
4827,2015020921,8473607,4,3597,0,0,0,31,29,4,0,25,0,27,4,W,93.5483871,100,92.59259259
4828,2017020374,8475883,10,3600,0,0,0,20,19,0,0,19,0,20,0,W,95,NA,95
4829,2017020374,8469608,20,3454,0,0,0,29,26,4,1,21,1,24,4,L,89.65517241,100,87.5
4830,2015020686,8471695,6,3594,0,0,0,39,38,6,2,30,2,31,6,W,97.43589744,100,96.77419355
4831,2015020686,8477237,8,3562,0,0,0,23,20,4,1,15,1,18,4,L,86.95652174,100,83.33333333
4832,2016020130,8474651,15,3600,0,0,0,22,21,1,0,20,0,21,1,W,95.45454545,100,95.23809524
4833,2016020130,8470880,20,3549,0,0,0,28,26,3,0,23,0,24,4,L,92.85714286,75,95.83333333
4834,2015020669,8474550,25,3672,0,0,0,39,35,2,0,33,0,35,4,L,89.74358974,50,94.28571429
4835,2015020669,8474889,28,3672,0,0,0,35,32,6,1,25,1,28,6,W,91.42857143,100,89.28571429
4836,2017021219,8477424,18,3600,1,0,0,30,29,6,0,23,0,24,6,W,96.66666667,100,95.83333333
4837,2017021219,8476883,14,3558,0,0,0,25,21,1,1,19,1,22,2,L,84,50,86.36363636
4838,2015020342,8473461,4,3600,0,0,0,24,24,3,0,21,0,21,3,W,100,100,100
4839,2015020342,8477293,3,3419,0,0,0,33,31,5,0,26,0,28,5,L,93.93939394,100,92.85714286
4840,2016020985,8477293,3,3519,0,0,0,30,26,2,1,23,1,25,4,L,86.66666667,50,92
4841,2016020985,8470320,12,3600,0,0,0,43,40,8,1,31,1,31,11,W,93.02325581,72.72727273,100
4842,2016020234,8466141,13,3765,0,0,0,37,34,5,1,28,1,30,6,W,91.89189189,83.33333333,93.33333333
4843,2016020234,8471679,8,3779,0,0,0,24,20,3,0,17,0,21,3,L,83.33333333,100,80.95238095
4844,2016020946,8469514,14,3505,0,0,0,34,30,3,2,25,2,27,5,L,88.23529412,60,92.59259259
4845,2016020946,8476899,5,3589,0,0,0,29,27,5,0,22,0,23,6,W,93.10344828,83.33333333,95.65217391
4846,2015020610,8473434,7,3569,0,0,0,44,42,1,0,41,0,43,1,L,95.45454545,100,95.34883721
4847,2015020610,8470645,16,3600,0,0,0,29,28,3,0,25,0,26,3,W,96.55172414,100,96.15384615
4848,2015020296,8468685,3,3721,0,0,0,43,39,14,0,25,0,27,16,W,90.69767442,87.5,92.59259259
4849,2015020296,8466141,13,3649,0,0,0,31,26,4,1,21,1,25,5,L,83.87096774,80,84
4850,2017020268,8475683,29,3658,0,0,0,29,28,1,1,26,1,27,1,W,96.55172414,100,96.2962963
4851,2017020268,8479292,8,3669,0,0,0,25,23,2,1,20,1,22,2,L,92,100,90.90909091
4852,2017020139,8474152,12,3600,0,0,0,34,31,0,0,31,0,34,0,W,91.17647059,NA,91.17647059
4853,2017020139,8475883,10,3600,0,0,0,38,32,0,0,32,0,38,0,L,84.21052632,NA,84.21052632
4854,2017020745,8475311,26,3837,0,0,0,31,30,11,2,17,2,18,11,W,96.77419355,100,94.44444444
4855,2017020745,8469608,20,3873,0,0,0,27,25,6,2,17,2,18,7,L,92.59259259,85.71428571,94.44444444
4856,2017020816,8476234,1,1720,0,0,0,20,16,2,0,14,0,16,4,L,80,50,87.5
4857,2017020816,8475663,1,1771,0,0,0,12,11,0,1,10,1,11,0,,91.66666667,NA,90.90909091
4858,2017020816,8467950,9,3600,0,0,0,33,30,8,1,21,1,23,9,W,90.90909091,88.88888889,91.30434783
4859,2017021069,8475195,23,3577,0,0,0,33,30,3,3,24,3,27,3,L,90.90909091,100,88.88888889
4860,2017021069,8471734,26,3600,0,0,0,35,35,5,2,28,2,28,5,W,100,100,100
4861,2015020727,8471695,6,3600,0,0,0,36,34,7,1,26,1,27,8,W,94.44444444,87.5,96.2962963
4862,2015020727,8473607,4,3516,0,0,0,31,28,6,1,21,1,22,8,L,90.32258065,75,95.45454545
4863,2015020191,8473575,21,3541,0,0,0,27,24,9,1,14,1,17,9,L,88.88888889,100,82.35294118
4864,2015020191,8469608,53,3600,0,0,0,28,26,3,2,21,2,23,3,W,92.85714286,100,91.30434783
4865,2016020519,8477237,9,3494,0,0,0,25,21,6,5,10,5,13,7,L,84,85.71428571,76.92307692
4866,2016020519,8477293,3,3598,0,0,0,36,33,8,0,25,0,28,8,W,91.66666667,100,89.28571429
4867,2017020395,8471239,1,3596,0,0,0,23,22,2,0,20,0,20,3,W,95.65217391,66.66666667,100
4868,2017020395,8473575,21,3470,0,0,0,21,19,5,1,13,1,14,6,L,90.47619048,83.33333333,92.85714286
4869,2015020490,8471227,30,3504,0,0,0,39,36,9,0,27,0,29,10,L,92.30769231,90,93.10344828
4870,2015020490,8471469,18,3574,0,0,0,22,20,3,1,16,1,18,3,W,90.90909091,100,88.88888889
4871,2015020456,8475663,12,3702,0,0,0,31,27,6,0,21,0,25,6,L,87.09677419,100,84
4872,2015020456,8473607,4,3702,0,0,0,32,29,9,0,20,0,22,10,W,90.625,90,90.90909091
4873,2016020243,8470594,5,2424,0,0,0,25,20,5,2,13,2,16,7,,80,71.42857143,81.25
4874,2016020243,8476899,5,1176,0,0,0,14,12,0,1,11,2,12,0,L,85.71428571,NA,91.66666667
4875,2016020243,8474651,15,3594,0,0,0,26,25,1,2,22,2,23,1,W,96.15384615,100,95.65217391
4876,2015020707,8474152,16,3562,0,0,0,32,28,9,0,19,0,23,9,L,87.5,100,82.60869565
4877,2015020707,8466141,13,3600,0,0,2,27,27,3,0,24,0,24,3,W,100,100,100
4878,2017021011,8470594,54,3600,0,0,0,35,33,3,0,30,0,31,4,W,94.28571429,75,96.77419355
4879,2017021011,8471239,1,3490,0,0,0,27,24,4,2,18,2,20,5,L,88.88888889,80,90
4880,2015021109,8473461,4,3600,0,0,0,34,32,0,2,30,2,32,0,W,94.11764706,NA,93.75
4881,2015021109,8473575,21,3477,0,0,0,44,41,4,0,37,0,40,4,L,93.18181818,100,92.5
4882,2016020497,8470594,5,985,0,0,0,5,4,1,0,3,0,4,1,,80,100,75
4883,2016020497,8476899,5,2615,0,0,0,23,17,1,2,14,2,19,2,L,73.91304348,50,73.68421053
4884,2016020497,8475683,29,3600,0,0,0,26,25,5,1,19,1,20,5,W,96.15384615,100,95
4885,2015021004,8476434,24,3600,0,0,0,26,23,2,2,19,2,22,2,L,88.46153846,100,86.36363636
4886,2015021004,8473575,21,3600,0,0,0,37,37,4,2,31,2,31,4,W,100,100,100
4887,2017020320,8475660,22,3600,0,0,0,22,20,0,1,19,1,20,1,W,90.90909091,0,95
4888,2017020320,8470657,17,2062,0,0,0,19,15,0,0,15,0,19,0,L,78.94736842,NA,78.94736842
4889,2017020320,8475852,17,1538,0,0,0,9,7,2,0,5,0,7,2,,77.77777778,100,71.42857143
4890,2015020772,8470320,12,3595,0,0,0,36,33,4,2,27,2,29,5,W,91.66666667,80,93.10344828
4891,2015020772,8476945,52,273,0,0,0,6,3,1,0,2,0,4,2,,50,50,50
4892,2015020772,8474636,52,3249,0,0,0,23,21,6,0,15,0,17,6,L,91.30434783,100,88.23529412
4893,2017020341,8470657,17,3637,0,0,0,31,29,1,0,28,0,30,1,L,93.5483871,100,93.33333333
4894,2017020341,8468685,3,3637,0,0,0,41,40,6,1,33,1,33,7,W,97.56097561,85.71428571,100
4895,2015020845,8477237,8,3600,0,0,0,27,21,2,0,19,0,23,4,L,77.77777778,50,82.60869565
4896,2015020845,8475839,53,3600,0,0,0,19,17,1,2,14,2,16,1,W,89.47368421,100,87.5
4897,2017020119,8470645,16,3600,0,0,0,29,27,4,0,23,0,25,4,W,93.10344828,100,92
4898,2017020119,8475839,53,3555,0,0,0,28,25,1,0,24,0,26,2,L,89.28571429,50,92.30769231
4899,2017021261,8473434,7,1200,0,0,0,12,9,2,0,7,0,9,3,,75,66.66666667,77.77777778
4900,2017021261,8476330,7,2319,0,0,0,14,14,4,0,10,0,10,4,L,100,100,100
4901,2017021261,8473503,13,3597,0,0,0,41,38,2,0,36,0,38,3,W,92.68292683,66.66666667,94.73684211
4902,2015020556,8471306,2,3587,0,0,0,43,42,14,1,27,1,27,15,W,97.6744186,93.33333333,100
4903,2015020556,8476999,7,3485,0,0,0,33,31,3,0,28,0,29,4,L,93.93939394,75,96.55172414
4904,2017020697,8475215,7,3483,0,0,0,34,30,2,1,27,1,31,2,L,88.23529412,100,87.09677419
4905,2017020697,8468685,3,3600,0,0,0,37,34,4,0,30,0,31,6,W,91.89189189,66.66666667,96.77419355
4906,2015020174,8474651,15,3600,0,0,0,22,17,0,1,16,1,21,0,L,77.27272727,NA,76.19047619
4907,2015020174,8468685,3,3600,0,0,0,34,32,4,0,28,0,30,4,W,94.11764706,100,93.33333333
4908,2016020781,8470645,16,3600,0,0,0,34,31,9,1,21,1,24,9,W,91.17647059,100,87.5
4909,2016020781,8470140,25,3503,0,0,0,35,31,0,0,31,0,35,0,L,88.57142857,NA,88.57142857
4910,2015020518,8476914,29,2400,0,0,0,18,14,3,0,11,0,12,6,L,77.77777778,50,91.66666667
4911,2015020518,8470147,29,1200,0,0,0,7,6,0,0,6,0,7,0,,85.71428571,NA,85.71428571
4912,2015020518,8471750,14,3600,0,0,0,32,30,2,2,26,2,28,2,W,93.75,100,92.85714286
4913,2016020262,8474636,52,3600,0,0,0,38,34,8,0,26,0,29,9,L,89.47368421,88.88888889,89.65517241
4914,2016020262,8471695,6,3586,0,0,0,12,11,7,0,4,0,5,7,W,91.66666667,100,80
4915,2015020460,8468011,23,2400,0,0,0,36,30,10,0,20,0,23,13,L,83.33333333,76.92307692,86.95652174
4916,2015020460,8474593,23,1200,0,0,0,5,5,0,0,5,0,5,0,,100,NA,100
4917,2015020460,8475311,30,3593,0,0,0,31,29,0,1,28,1,30,0,W,93.5483871,NA,93.33333333
4918,2016020127,8471750,14,3600,0,0,0,37,31,4,1,26,1,32,4,L,83.78378378,100,81.25
4919,2016020127,8477293,3,3572,0,0,0,32,31,4,0,27,0,27,5,W,96.875,80,100
4920,2017020969,8474152,12,3665,0,0,0,32,28,1,1,26,1,30,1,L,87.5,100,86.66666667
4921,2017020969,8471695,6,3668,0,0,0,32,29,0,0,29,0,30,2,W,90.625,0,96.66666667
4922,2017020655,8476341,16,3588,1,0,0,27,25,9,2,14,2,16,9,W,92.59259259,100,87.5
4923,2017020655,8467950,9,1793,0,0,0,26,22,3,0,19,0,22,4,L,84.61538462,75,86.36363636
4924,2017020655,8477237,9,1807,0,0,0,17,13,1,2,10,2,11,4,,76.47058824,25,90.90909091
4925,2017020691,8470594,54,3478,0,0,0,27,26,8,0,18,0,19,8,L,96.2962963,100,94.73684211
4926,2017020691,8477424,18,3584,0,0,0,43,43,15,0,28,0,28,15,W,100,100,100
4927,2016021007,8471306,2,2400,0,0,0,18,14,2,1,11,1,14,3,L,77.77777778,66.66666667,78.57142857
4928,2016021007,8475234,2,1073,0,0,0,6,6,0,0,6,0,6,0,,100,NA,100
4929,2016021007,8475622,19,3600,0,0,0,24,21,4,0,17,0,19,5,W,87.5,80,89.47368421
4930,2016020688,8471219,8,3600,0,0,0,17,16,0,1,15,1,16,0,W,94.11764706,NA,93.75
4931,2016020688,8476234,1,3432,0,0,0,26,23,6,0,17,0,17,9,L,88.46153846,66.66666667,100
4932,2015020662,8473541,10,3564,0,0,0,45,42,3,2,37,2,40,3,L,93.33333333,100,92.5
4933,2015020662,8471695,6,3600,0,0,0,29,27,9,0,18,0,20,9,W,93.10344828,100,90
4934,2015020828,8471306,2,1175,0,0,0,3,3,0,0,3,0,3,0,,100,NA,100
4935,2015020828,8470860,2,2400,0,0,0,28,22,2,0,20,0,25,3,L,78.57142857,66.66666667,80
4936,2015020828,8470320,12,2254,0,0,0,16,14,2,0,12,0,13,3,W,87.5,66.66666667,92.30769231
4937,2015020828,8475663,12,1346,0,0,0,10,9,0,0,9,0,10,0,,90,NA,90
4938,2017020220,8475809,53,3833,0,0,0,40,37,9,2,26,2,28,10,L,92.5,90,92.85714286
4939,2017020220,8474651,15,3854,0,0,0,26,24,4,2,18,2,20,4,W,92.30769231,100,90
4940,2015021110,8470140,25,3460,0,0,0,30,27,4,1,22,2,24,4,L,90,100,91.66666667
4941,2015021110,8475839,53,3595,0,0,0,38,37,3,3,31,3,32,3,W,97.36842105,100,96.875
4942,2017021155,8470320,12,3600,0,0,0,36,34,1,0,33,0,35,1,W,94.44444444,100,94.28571429
4943,2017021155,8477237,9,3506,0,0,0,23,19,1,2,16,2,20,1,L,82.60869565,100,80
4944,2017020755,8479496,20,3893,0,0,10,37,34,9,1,24,1,27,9,L,91.89189189,100,88.88888889
4945,2017020755,8475660,22,3900,0,0,2,37,34,4,1,29,1,32,4,W,91.89189189,100,90.625
4946,2016020412,8477237,9,3600,0,0,0,19,15,3,0,12,0,13,6,L,78.94736842,50,92.30769231
4947,2016020412,8469514,26,3598,1,0,0,20,19,3,2,14,2,15,3,W,95,100,93.33333333
4948,2017020459,8471774,30,3806,0,0,0,34,31,8,1,22,1,23,10,W,91.17647059,80,95.65217391
4949,2017020459,8474889,28,3806,0,0,0,24,20,1,1,18,1,21,2,L,83.33333333,50,85.71428571
4950,2017021134,8471418,6,3630,0,0,0,20,18,2,0,16,0,18,2,L,90,100,88.88888889
4951,2017021134,8474596,19,3630,0,0,0,22,21,2,0,19,0,19,3,W,95.45454545,66.66666667,100
4952,2017020643,8475215,7,3520,0,0,0,27,25,3,0,22,0,23,4,L,92.59259259,75,95.65217391
4953,2017020643,8473607,4,3600,0,0,0,31,30,6,0,24,0,24,7,W,96.77419355,85.71428571,100
4954,2017020258,8477465,5,3890,0,0,2,28,24,1,3,20,3,22,3,L,85.71428571,33.33333333,90.90909091
4955,2017020258,8471469,18,3900,0,0,0,30,26,7,0,19,1,22,7,W,86.66666667,100,86.36363636
4956,2015020781,8473553,5,3680,0,0,0,44,42,9,0,33,1,33,10,W,95.45454545,90,100
4957,2015020781,8466141,13,3687,0,0,0,35,32,7,1,24,1,26,8,L,91.42857143,87.5,92.30769231
4958,2017020255,8471227,30,3600,0,0,0,32,32,4,1,27,1,27,4,W,100,100,100
4959,2017020255,8470880,4,3512,0,0,0,27,26,6,1,19,1,20,6,L,96.2962963,100,95
4960,2017020369,8473503,13,3600,0,0,2,37,33,3,0,30,0,34,3,W,89.18918919,100,88.23529412
4961,2017020369,8471715,3,2542,0,0,0,21,19,0,0,19,0,21,0,L,90.47619048,NA,90.47619048
4962,2017020369,8468685,3,1007,0,0,0,6,3,0,0,3,0,5,1,,50,0,60
4963,2017021150,8471695,6,3600,0,0,0,42,40,14,2,24,3,25,14,W,95.23809524,100,96
4964,2017021150,8470140,25,3578,0,0,0,36,33,7,2,24,3,26,7,L,91.66666667,100,92.30769231
4965,2017020843,8473434,7,3600,0,0,0,27,25,4,0,21,0,23,4,W,92.59259259,100,91.30434783
4966,2017020843,8471695,6,3545,0,0,0,27,24,0,2,22,2,25,0,L,88.88888889,NA,88
4967,2017020689,8473607,4,1200,0,0,0,8,8,0,0,8,0,8,0,,100,NA,100
4968,2017020689,8470880,4,2400,0,0,0,21,16,3,1,12,2,15,4,L,76.19047619,75,80
4969,2017020689,8468685,3,3600,0,0,0,26,25,3,1,21,1,22,3,W,96.15384615,100,95.45454545
4970,2016020892,8474651,15,3581,0,0,0,34,33,3,1,29,1,30,3,W,97.05882353,100,96.66666667
4971,2016020892,8473607,4,3600,0,0,0,29,25,0,0,25,0,28,1,L,86.20689655,0,89.28571429
4972,2017021221,8475831,15,3580,0,0,0,37,36,12,1,23,1,24,12,W,97.2972973,100,95.83333333
4973,2017021221,8476899,5,3571,0,0,0,34,31,8,3,20,3,23,8,L,91.17647059,100,86.95652174
4974,2015020242,8475683,29,3600,0,0,0,29,28,5,1,22,1,23,5,W,96.55172414,100,95.65217391
4975,2015020242,8470594,5,3457,0,0,0,28,26,2,4,20,4,21,3,L,92.85714286,66.66666667,95.23809524
4976,2017020576,8475215,7,3752,0,0,0,38,35,0,0,35,0,37,1,W,92.10526316,0,94.59459459
4977,2017020576,8471239,1,3757,0,0,0,29,25,4,0,21,0,24,5,L,86.20689655,80,87.5
4978,2015020286,8476999,7,3900,0,0,0,29,27,2,0,25,0,25,4,L,93.10344828,50,100
4979,2015020286,8474596,19,3900,0,0,0,34,32,10,2,20,2,22,10,W,94.11764706,100,90.90909091
4980,2017020191,8473607,4,3600,0,0,0,33,33,3,0,30,0,30,3,W,100,100,100
4981,2017020191,8474596,19,3498,0,0,0,22,21,0,0,21,0,22,0,L,95.45454545,NA,95.45454545
4982,2015020043,8475195,22,3568,0,0,0,51,48,11,0,37,0,40,11,L,94.11764706,100,92.5
4983,2015020043,8470140,25,3556,1,0,0,28,26,3,1,22,1,24,3,W,92.85714286,100,91.66666667
4984,2017020698,8475883,10,3610,0,0,0,37,34,4,2,28,3,30,4,L,91.89189189,100,93.33333333
4985,2017020698,8473607,4,3618,1,0,0,31,29,2,2,25,2,27,2,W,93.5483871,100,92.59259259
4986,2016020490,8474596,19,3715,0,0,0,38,36,3,1,32,1,33,4,W,94.73684211,75,96.96969697
4987,2016020490,8474550,25,3715,0,0,0,22,19,1,0,18,0,21,1,L,86.36363636,100,85.71428571
4988,2015020745,8468685,3,3540,0,0,0,25,22,5,0,17,0,18,7,L,88,71.42857143,94.44444444
4989,2015020745,8471239,1,3586,0,0,0,33,31,6,0,25,0,27,6,W,93.93939394,100,92.59259259
4990,2017021043,8474596,19,3523,0,0,0,35,34,3,0,31,0,31,4,L,97.14285714,75,100
4991,2017021043,8474889,28,3600,0,0,0,16,16,0,1,15,1,15,0,W,100,NA,100
